iter	RMSE
4791	90.70887159
4792	90.70756184
4793	90.70689522
4794	90.70594001
4795	90.70487512
4796	90.70319788
4797	90.70194661
4798	90.70080989
4799	90.69974502
4800	90.69881752
4801	90.69791183
4802	90.69672345
4803	90.69560376
4804	90.69486069
4805	90.69346959
4806	90.69242734
4807	90.69196362
4808	90.69108744
4809	90.69053489
4810	90.68996172
4811	90.68889627
4812	90.68824599
4813	90.68759698
4814	90.68705492
4815	90.68595093
4816	90.68522912
4817	90.68380722
4818	90.68302653
4819	90.68201953
4820	90.68097988
4821	90.68005766
4822	90.67901159
4823	90.67807708
4824	90.67750324
4825	90.67684425
4826	90.67582959
4827	90.67442144
4828	90.67289909
4829	90.67251816
4830	90.67149966
4831	90.67063368
4832	90.66981835
4833	90.66883409
4834	90.66781257
4835	90.66733477
4836	90.66645809
4837	90.66557608
4838	90.66433405
4839	90.66349468
4840	90.66281741
4841	90.66211507
4842	90.66152883
4843	90.66059116
4844	90.65947961
4845	90.6589022
4846	90.65780746
4847	90.65751735
4848	90.65657909
4849	90.65554091
4850	90.65449954
4851	90.65359717
4852	90.65238223
4853	90.65167047
4854	90.65097433
4855	90.65025977
4856	90.64945916
4857	90.64866746
4858	90.64753059
4859	90.64608702
4860	90.64558855
4861	90.64442789
4862	90.64363435
4863	90.64272698
4864	90.64212696
4865	90.64117174
4866	90.64037319
4867	90.63921944
4868	90.6380826
4869	90.63724109
4870	90.63655593
4871	90.63554008
4872	90.63506036
4873	90.63418792
4874	90.63310193
4875	90.63217114
4876	90.63055599
4877	90.62977037
4878	90.62836736
4879	90.62734056
4880	90.62670793
4881	90.62594565
4882	90.62522551
4883	90.62419885
4884	90.62279621
4885	90.62158881
4886	90.62039343
4887	90.61961383
4888	90.61839159
4889	90.61747613
4890	90.61695686
4891	90.61641575
4892	90.61538919
4893	90.6145849
4894	90.61338471
4895	90.61229005
4896	90.61053752
4897	90.60999406
4898	90.60942968
4899	90.60823771
4900	90.60652529
4901	90.60590602
4902	90.60480209
4903	90.60370941
4904	90.60321177
4905	90.60233706
4906	90.60170033
4907	90.60121308
4908	90.60035699
4909	90.59946719
4910	90.59797913
4911	90.59693082
4912	90.59602827
4913	90.5954838
4914	90.59502514
4915	90.59417012
4916	90.59343115
4917	90.59242239
4918	90.59162842
4919	90.59092724
4920	90.5901357
4921	90.58981491
4922	90.58871666
4923	90.58743959
4924	90.58703123
4925	90.58581723
4926	90.58510273
4927	90.58411804
4928	90.58358013
4929	90.58263302
4930	90.58210407
4931	90.58133064
4932	90.58063077
4933	90.57989886
4934	90.5789977
4935	90.57804607
4936	90.57650835
4937	90.575717
4938	90.57491156
4939	90.57439189
4940	90.57383123
4941	90.57308263
4942	90.57269096
4943	90.57210197
4944	90.57132392
4945	90.57073765
4946	90.56995933
4947	90.56891614
4948	90.56841931
4949	90.5675657
4950	90.56700703
4951	90.56588181
4952	90.56460844
4953	90.56393533
4954	90.56363304
4955	90.56294628
4956	90.56162522
4957	90.56043174
4958	90.55961338
4959	90.558845
4960	90.5581603
4961	90.55771278
4962	90.55688605
4963	90.5556892
4964	90.55479399
4965	90.55405367
4966	90.55333475
4967	90.55235804
4968	90.55164089
4969	90.5507183
4970	90.54974642
4971	90.54898015
4972	90.54792235
4973	90.54702205
4974	90.54600368
4975	90.54500568
4976	90.54352614
4977	90.54243499
4978	90.54157269
4979	90.54044344
4980	90.53986538
4981	90.53951906
4982	90.53883965
4983	90.53793576
4984	90.53753871
4985	90.53698908
4986	90.53638805
4987	90.53553382
4988	90.53488339
4989	90.53369016
4990	90.53272513
4991	90.5320698
4992	90.53151676
4993	90.53076902
4994	90.53010751
4995	90.52898158
4996	90.52824049
4997	90.52691469
4998	90.52613776
4999	90.52566399
